Country,Country_Code,Year,Fertility_Rate,Urban_Population_Percent,Total_Population,Water_Access_Percent,Unemployment_Rate,Sanitary_Expense_Per_GDP,Life_Expectancy,Life_Expectancy_Female,Life_Expectancy_Male,Infant_Deaths,GDP_Per_Capita,Hospital_Beds_Per_1000,Female_Population,Male_Population,Alcohol_Consumption_Per_Capita,Immunization_Rate,Sanitary_Expense_Per_Capita,CO2_Exposure_Percent,Air_Pollution,Labour_Force_Total,Tuberculosis_Per_100000,Suicide_Rate_Percent,Obesity_Rate_Percent,Underweight_Rate_Percent,Overweight_Rate_Percent,Safe_Water_Access_Percent
Malawi,MWI,2017,4.22,16.714,17881167.0,14.7004635346463,5.033,7.58438921,62.977,66.644,59.449,21439.0,500.165547203323,,9197987.0,8683181.0,3.13,88.0,37.93450165,21.2909459360983,21.2909459360983,6618516.0,162.0,1.97,1.76,10.46,14.0,64.22
Malawi,MWI,2018,4.14,16.937,18367883.0,15.280214141913,5.003,6.87366676,63.276,66.96,59.724,20967.0,537.932204050438,,9445207.0,8922676.0,3.24,92.0,36.97562408,21.1973847101807,21.1973847101807,6896854.0,153.0,1.81,1.85,10.48,14.23,65.14
Malawi,MWI,2019,4.072,17.174,18867337.0,15.8752295061873,4.949,7.15010023,64.119,67.968,60.402,20596.0,587.115464659464,,9698995.0,9168342.0,3.24,95.0,41.78248596,22.3370229833525,22.3370229833525,7191761.0,146.0,1.71,1.96,10.51,14.47,66.05
Malawi,MWI,2020,3.995,17.427,19377061.0,16.4864046136865,5.681,7.0088768,63.717,67.597,60.014,20246.0,621.417772482775,,9958303.0,9418758.0,3.61,94.0,42.5414238,23.6983194353464,23.6983194353464,7444101.0,138.0,,2.07,10.57,14.73,66.97
Malawi,MWI,2021,3.917,17.695,19889742.0,17.1133874673045,5.585,7.41194487,62.904,66.469,59.493,19976.0,632.533192648231,,10218942.0,9670800.0,,93.0,46.55551147,,,7724172.0,132.0,,2.2,10.63,15.0,67.88
Malaysia,MYS,2012,2.116,72.275,29660212.0,93.420811210875,3.1,3.45786357,74.944,77.598,72.595,3492.0,10601.5104558966,1.9,14405218.0,15254994.0,0.63,97.0,371.79330444,17.9101382186238,17.9101382186238,13645753.0,86.0,2.1,13.0,7.19,43.92,91.35
Malaysia,MYS,2013,2.089,72.93,30134807.0,93.4714987185083,3.16,3.51276922,75.035,77.618,72.735,3546.0,10727.6690215542,1.91,14646296.0,15488512.0,0.63,97.0,382.19186401,18.7954198873143,18.7954198873143,14299077.0,91.0,2.05,13.45,6.94,44.75,91.21
Malaysia,MYS,2014,2.081,73.577,30606459.0,93.5226655324704,2.88,3.71036959,75.146,77.677,72.883,3628.0,11045.5801207599,1.86,14885695.0,15720763.0,0.63,97.0,415.65353394,17.1052502297433,17.1052502297433,14684559.0,93.0,2.13,13.9,6.69,45.57,91.06
Malaysia,MYS,2015,2.039,74.213,31068833.0,93.573840962697,3.1,3.82201481,75.094,77.728,72.75,3689.0,9699.60046342736,1.87,15120922.0,15947910.0,0.65,99.0,370.71954346,16.9297330913892,16.9297330913892,15045055.0,90.0,2.17,14.37,6.45,46.4,90.92
Malaysia,MYS,2016,1.978,74.84,31526418.0,93.6252758965394,3.44,3.70085335,75.289,77.938,72.927,3686.0,9555.66959336559,1.89,15354558.0,16171861.0,0.69,98.0,353.64028931,16.3864419259472,16.3864419259472,15327169.0,94.0,2.21,14.84,6.21,47.22,90.77
Malaysia,MYS,2017,1.929,75.447,31975806.0,93.6753201265979,3.41,3.71472311,75.476,78.139,73.099,3650.0,9979.70447282371,1.91,15584594.0,16391213.0,0.73,99.0,370.71844482,14.9450075810201,14.9450075810201,15658484.0,94.0,2.24,15.33,5.99,48.03,90.63
Malaysia,MYS,2018,1.881,76.036,32399271.0,93.7242066106542,3.3,3.75944281,75.644,78.267,73.293,3601.0,11073.9789704691,1.93,15801948.0,16597324.0,0.76,99.0,416.32000732,16.6541753286852,16.6541753286852,16042818.0,92.0,2.25,15.83,5.77,48.82,90.49
Malaysia,MYS,2019,1.834,76.607,32804020.0,93.771862554664,3.26,3.83991051,75.76,78.306,73.465,3534.0,11132.1027429418,1.94,16009996.0,16794024.0,0.76,98.0,427.46286011,17.8197510834605,17.8197510834605,16435873.0,92.0,2.3,16.33,5.56,49.61,90.34
Malaysia,MYS,2020,1.818,77.16,33199993.0,93.8182200650099,4.54,4.08395433,75.938,78.472,73.648,3483.0,10164.344431073,1.97,16213821.0,16986172.0,0.74,98.0,414.96350098,16.1938532237922,16.1938532237922,16627612.0,90.0,,16.85,5.36,50.41,90.2
Malaysia,MYS,2021,1.803,77.696,33573874.0,93.8633669288077,4.64,4.38380671,74.884,77.362,72.659,3455.0,11134.6229528189,2.01,16407343.0,17166530.0,,95.0,487.00881958,,,16996006.0,97.0,,17.38,5.17,51.21,90.05
Maldives,MDV,2012,2.202,37.267,387539.0,,9.142,8.67,78.682,79.611,77.947,79.0,7447.41560773318,,168923.0,218617.0,1.48,99.0,646.0,12.9660175970021,12.9660175970021,161070.0,35.0,0.85,10.14,10.6,34.07,97.53
Maldives,MDV,2013,2.123,37.685,400728.0,,8.298,8.16,79.057,80.103,78.245,73.0,8222.55803812328,,172215.0,228512.0,1.45,99.0,671.0,13.2401139246132,13.2401139246132,170346.0,34.0,0.81,10.7,10.13,35.37,97.98
Maldives,MDV,2014,2.059,38.106,416738.0,,7.461,7.91,79.424,80.406,78.662,67.0,8872.12838570139,,177596.0,239142.0,1.39,99.0,702.0,11.7258427261492,11.7258427261492,181104.0,36.0,0.79,11.32,10.19,36.71,98.43
Maldives,MDV,2015,1.99,38.529,435582.0,,6.612,8.73,79.695,80.675,78.941,62.0,9480.43151261807,4.95,185089.0,250493.0,1.35,99.0,823.0,10.8085614263778,10.8085614263778,193444.0,42.0,0.79,11.99,8.44,38.08,98.88
Maldives,MDV,2016,1.913,38.954,454252.0,,5.77,10.31,79.872,80.814,79.146,58.0,9708.14134853645,4.94,192534.0,261719.0,1.32,99.0,993.0,12.3754871852488,12.3754871852488,205847.0,44.0,0.78,12.71,8.0,39.48,99.33
Maldives,MDV,2017,1.845,39.38,472442.0,,5.376,9.27,79.943,81.058,79.102,53.0,10194.746141387,4.94,199814.0,272628.0,1.35,99.0,933.0,11.3333706146388,11.3333706146388,221221.0,34.0,0.79,13.45,7.57,40.87,99.78
Maldives,MDV,2018,1.784,39.808,489758.0,,4.959,7.44,80.013,81.074,79.21,49.0,11034.7236036959,4.95,206793.0,282965.0,1.43,99.0,805.0,12.5034619255463,12.5034619255463,236538.0,33.0,0.8,10.3,7.16,42.27,99.9
Maldives,MDV,2019,1.736,40.238,504508.0,,4.562,7.66,80.116,81.162,79.323,45.0,11349.8592675975,6.36,212884.0,291624.0,1.43,98.0,852.0,12.3139819141366,12.3139819141366,250805.0,36.0,0.8,11.0,6.78,43.66,99.92
Maldives,MDV,2020,1.712,40.669,514438.0,,5.404,11.35,79.875,81.273,78.85,41.0,7216.81637703018,5.04,217316.0,297122.0,1.49,99.0,826.0,12.0123911668511,12.0123911668511,240220.0,37.0,,11.73,6.41,45.06,99.92
Maldives,MDV,2021,1.692,41.102,521457.0,,5.021,10.03,79.918,81.019,79.082,38.0,10076.317533903,,220721.0,300736.0,,96.0,1039.0,,,251908.0,38.0,,12.48,6.06,46.46,99.92
Mali,MLI,2012,6.523,37.599,16514687.0,,1.49,3.7521615,57.079,58.08,56.101,55559.0,753.392137501905,0.23,8171646.0,8343041.0,4.45,65.0,28.26848984,69.8937111183001,69.8937111183001,6095674.0,61.0,3.35,5.67,10.15,24.82,57.83
Mali,MLI,2013,6.491,38.398,17004033.0,,1.54,3.96750712,57.357,58.463,56.281,55348.0,778.797052798816,0.23,8413823.0,8590210.0,4.44,64.0,30.89883041,51.3368303515499,51.3368303515499,6247049.0,60.0,3.37,5.89,9.98,25.44,59.45
Mali,MLI,2014,6.441,39.196,17551814.0,,1.492,4.48158312,57.9,58.969,56.858,55104.0,818.430341392215,0.25,8685277.0,8866537.0,4.45,66.0,36.67969894,56.4785819386307,56.4785819386307,6436912.0,58.0,3.32,6.11,10.36,26.06,61.09
Mali,MLI,2015,6.385,39.991,18112907.0,,1.406,4.11143351,58.363,59.468,57.288,55080.0,723.504204947663,0.26,8963345.0,9149561.0,4.59,71.0,29.7465477,74.1479908356132,74.1479908356132,6630544.0,57.0,3.24,6.35,10.19,26.69,62.73
Mali,MLI,2016,6.319,40.783,18700106.0,,1.367,3.77377558,58.731,59.704,57.777,55031.0,750.051809102295,0.23,9254197.0,9445909.0,4.49,76.0,28.3053112,66.1872302945193,66.1872302945193,6779839.0,56.0,3.16,6.61,10.02,27.32,64.38
Mali,MLI,2017,6.251,41.572,19311355.0,,1.494,3.67425752,59.132,60.235,58.059,55047.0,795.682801553765,0.23,9556879.0,9754475.0,4.38,77.0,29.23488998,66.774344334826,66.774344334826,6940330.0,55.0,3.0,6.89,8.98,27.96,66.04
Mali,MLI,2018,6.183,42.356,19934298.0,,1.62,3.73249912,59.393,60.694,58.14,55070.0,856.356596550603,0.25,9865821.0,10068477.0,4.35,77.0,31.96352005,63.6849309047317,63.6849309047317,7086488.0,53.0,2.96,7.18,8.93,28.62,67.7
Mali,MLI,2019,6.103,43.136,20567424.0,,2.414,3.82943797,59.664,60.841,58.523,54940.0,840.175746366299,,10179843.0,10387581.0,4.35,77.0,32.17400742,57.3904374306355,57.3904374306355,7234270.0,52.0,2.94,10.01,8.88,29.3,69.38
Mali,MLI,2020,6.035,43.909,21224040.0,,3.528,3.47597885,58.633,59.94,57.385,54889.0,822.906136832132,,10505701.0,10718339.0,5.32,70.0,28.85294724,56.7830489222988,56.7830489222988,7330108.0,51.0,,10.45,8.84,30.01,71.06
Mali,MLI,2021,5.956,44.677,21904983.0,,2.29,4.47341442,58.941,60.331,57.618,54884.0,881.510088733585,,10844239.0,11060744.0,,77.0,40.1202507,,,7607191.0,50.0,,10.89,8.81,30.74,72.75
Malta,MLT,2012,1.42,94.211,420028.0,99.9487547232468,6.203,8.38,80.7463414634146,83.0,78.6,25.0,22526.5370208632,4.6,210374.0,209654.0,7.15,99.0,1899.0,14.106355803411,14.106355803411,187153.0,11.0,10.13,32.27,1.05,57.26,100.0
Malta,MLT,2013,1.36,94.279,425967.0,99.931118095047,6.115,8.5,81.7463414634146,84.0,79.6,25.0,24769.5962287121,4.65,212608.0,213359.0,7.27,99.0,2121.0,13.3766872999129,13.3766872999129,196571.0,13.0,10.99,32.24,1.07,57.21,100.0
Malta,MLT,2014,1.38,94.347,434558.0,99.9134897576406,5.737,9.09,82.0463414634146,84.3,79.9,25.0,26753.2733830814,4.47,216022.0,218536.0,7.41,99.0,2456.0,13.4804864315632,13.4804864315632,205554.0,12.0,11.86,32.2,1.08,57.15,100.0
Malta,MLT,2015,1.37,94.414,445053.0,99.8958503496077,5.389,8.9,81.8975609756097,84.1,79.8,25.0,24921.7141769982,4.47,220217.0,224836.0,7.72,97.0,2243.0,13.6814730924333,13.6814730924333,212910.0,8.3,11.61,32.15,1.11,57.1,100.0
Malta,MLT,2016,1.37,94.48,455356.0,99.8782191179984,4.694,8.97,82.4536585365854,84.4,80.6,25.0,25623.9416320597,4.55,224158.0,231198.0,8.14,97.0,2321.0,12.5325633579629,12.5325633579629,222635.0,13.0,2.23,32.1,1.13,57.04,100.0
Malta,MLT,2017,1.26,94.546,467999.0,99.8605850471682,4.008,8.73,82.3463414634146,84.6,80.2,25.0,28813.1853396512,4.38,229157.0,238841.0,8.44,98.0,2552.0,12.9026022733936,12.9026022733936,233766.0,10.0,1.99,32.07,1.16,56.98,100.0
Malta,MLT,2018,1.23,94.612,484630.0,99.8429523203843,3.665,8.55,82.4487804878049,84.6,80.4,24.0,31785.8848300917,4.25,236050.0,248581.0,8.52,97.0,2754.0,13.1132959646537,13.1132959646537,250469.0,13.0,2.26,32.04,1.2,56.93,100.0
Malta,MLT,2019,1.14,94.678,504062.0,99.8253197277443,3.627,9.15,82.8585365853659,84.6,81.2,23.0,31751.1811756369,4.11,244207.0,259854.0,8.52,98.0,2944.0,12.5909175285117,12.5909175285117,265572.0,22.0,2.27,32.03,1.24,56.87,100.0
Malta,MLT,2020,1.13,94.744,515332.0,99.8076855516282,4.357,10.74,82.3487804878049,84.5,80.3,23.0,29592.5714840718,4.38,248434.0,266898.0,7.11,98.0,3135.0,11.7226648774147,11.7226648774147,275724.0,31.0,,32.04,1.29,56.81,100.0
Malta,MLT,2021,1.13,94.81,518536.0,99.7900477360276,3.403,10.58,82.5073170731707,84.3,80.8,23.0,34951.7081679971,,248831.0,269705.0,,99.0,3642.0,,,282572.0,12.0,,32.07,1.33,56.76,100.0
Marshall Islands,MHL,2012,3.389,74.498,52203.0,,,13.03814125,63.373,65.271,61.827,46.0,3453.86430371952,,25456.0,26746.0,,80.0,452.06713867,10.7837985370275,10.7837985370275,,352.0,,34.15,1.69,67.95,85.53
Marshall Islands,MHL,2013,3.274,74.946,51352.0,,,13.46883583,63.464,65.36,61.924,43.0,3618.49619492061,,25045.0,26308.0,,79.0,485.22167969,10.7702518000594,10.7702518000594,,368.0,,34.58,1.71,67.98,85.43
Marshall Islands,MHL,2014,3.161,75.384,50419.0,,,13.20781231,63.623,65.493,62.106,39.0,3678.10539427642,,24596.0,25823.0,,78.0,476.77374268,10.5406282383918,10.5406282383918,,356.0,,35.01,1.72,68.01,85.32
Marshall Islands,MHL,2015,3.063,75.811,49410.0,,,15.33984375,63.827,65.705,62.307,36.0,3708.21556179322,,24111.0,25299.0,,85.0,571.25274658,10.2729137216564,10.2729137216564,,353.0,,35.45,1.74,68.05,85.21
Marshall Islands,MHL,2016,2.983,76.228,48329.0,,,15.73866177,64.057,65.906,62.559,33.0,4156.93912680937,,23591.0,24738.0,,71.0,654.56994629,10.3445553141009,10.3445553141009,,469.0,,35.89,1.76,68.09,85.11
Marshall Islands,MHL,2017,2.929,76.634,47187.0,,,14.38502884,64.27,66.121,62.77,30.0,4512.59276329667,,23040.0,24146.0,,80.0,646.29205322,10.3834288658063,10.3834288658063,,548.0,,36.32,1.79,68.13,85.0
Marshall Islands,MHL,2018,2.877,77.031,45989.0,,,15.26284122,64.5,66.355,62.996,28.0,4771.35920442167,,22460.0,23529.0,,81.0,736.77416992,10.5429075377745,10.5429075377745,,1180.0,,36.71,1.81,68.17,84.9
Marshall Islands,MHL,2019,2.824,77.417,44728.0,,,14.82552052,64.746,66.608,63.233,26.0,5186.83384237084,,21855.0,22874.0,,79.0,782.23565674,10.8031103210849,10.8031103210849,,645.0,,37.12,1.84,68.22,84.79
Marshall Islands,MHL,2020,2.777,77.794,43413.0,,,12.58777618,64.977,66.882,63.426,23.0,5545.60026741253,,21224.0,22190.0,,82.0,707.47979736,10.7256194470999,10.7256194470999,,430.0,,37.56,1.88,68.27,85.49
Marshall Islands,MHL,2021,2.729,78.162,42050.0,,,12.54863834,65.269,67.2,63.692,21.0,6130.4371365469,,20567.0,21483.0,,86.0,766.9440918,,,,357.0,,38.01,1.89,68.33,85.28
Mauritania,MRT,2012,4.986,48.4,3636113.0,,9.865,2.64919329,63.578,65.254,61.956,5154.0,1850.38496774479,,1861624.0,1774489.0,0.0,80.0,49.02023697,83.0360920761507,83.0360920761507,888042.0,121.0,2.29,14.74,12.22,23.86,40.64
Mauritania,MRT,2013,4.942,49.306,3742959.0,,9.931,2.86799884,63.911,65.682,62.218,5147.0,1929.7756392353,,1917938.0,1825021.0,0.0,80.0,55.34606934,64.5065697786296,64.5065697786296,901566.0,115.0,2.25,15.26,12.04,24.3,42.05
Mauritania,MRT,2014,4.886,50.203,3843174.0,,10.03,3.46724391,64.155,65.783,62.588,5128.0,1715.38883792802,,1968143.0,1875031.0,0.0,81.0,59.37288666,64.1516470310952,64.1516470310952,917505.0,111.0,2.23,15.79,11.88,24.72,43.47
Mauritania,MRT,2015,4.813,51.089,3946220.0,,10.109,3.67363763,64.485,66.276,62.761,5105.0,1562.72683648828,,2019734.0,1926486.0,0.0,73.0,57.40904617,83.0276343912381,83.0276343912381,934016.0,107.0,2.2,16.34,11.75,25.14,44.92
Mauritania,MRT,2016,4.741,51.962,4051890.0,,10.286,3.09630585,64.768,66.483,63.11,5073.0,1579.20071673512,,2072630.0,1979261.0,0.0,74.0,48.89683914,76.5480652857383,76.5480652857383,951251.0,102.0,2.2,16.92,11.63,25.57,46.39
Mauritania,MRT,2017,4.664,52.824,4160015.0,,10.336,3.31550789,65.083,66.942,63.284,5033.0,1634.64215833074,,2126733.0,2033282.0,0.0,76.0,54.19649506,79.9744180761698,79.9744180761698,969240.0,97.0,2.19,17.53,11.53,26.01,47.88
Mauritania,MRT,2018,4.607,53.672,4270712.0,,10.438,3.17838526,65.31,67.075,63.594,4994.0,1749.95423645373,,2182110.0,2088602.0,0.0,77.0,55.62037659,75.8344786877967,75.8344786877967,998331.0,93.0,2.2,18.15,11.45,26.46,49.39
Mauritania,MRT,2019,4.521,54.507,4383849.0,,10.416,3.30148649,65.687,67.651,63.777,4952.0,1800.87518658218,,2238719.0,2145130.0,0.0,80.0,60.7460022,72.1994109024446,72.1994109024446,1028733.0,89.0,2.21,18.8,11.38,26.93,50.92
Mauritania,MRT,2020,4.455,55.327,4498604.0,,11.01,3.38773394,64.532,66.335,62.781,4900.0,1836.29241098592,,2296186.0,2202418.0,0.0,72.0,63.2988472,70.8224442103687,70.8224442103687,1051969.0,85.0,,19.47,11.32,27.42,52.47
Mauritania,MRT,2021,4.398,56.133,4614974.0,,11.068,4.12218571,64.364,66.098,62.666,4863.0,1998.39400265586,,2354385.0,2260590.0,,68.0,89.28845215,,,1080558.0,81.0,,20.15,11.27,27.94,54.05
Mauritius,MUS,2012,1.54,41.332,1255882.0,,7.472,4.21993399,73.8634146341464,77.5,70.4,199.0,9291.23627601053,3.46,632967.0,622915.0,7.59,98.0,387.2303772,9.10271819827775,9.10271819827775,575615.0,13.0,14.93,11.16,5.88,43.71,99.59
Mauritius,MUS,2013,1.44,41.222,1258927.0,,7.322,4.620821,74.0170731707317,77.5,70.7,190.0,9764.64413060045,3.45,634809.0,624118.0,7.51,98.0,440.10235596,9.57883414266686,9.57883414266686,590490.0,13.0,13.7,11.29,5.88,43.97,99.64
Mauritius,MUS,2014,1.43,41.111,1261208.0,,7.467,5.38024664,74.1943902439024,77.58,70.97,180.0,10366.3550754936,3.43,636293.0,624915.0,7.4,97.0,544.39526367,9.44659217541541,9.44659217541541,597842.0,13.0,10.21,11.42,5.89,44.22,99.69
Mauritius,MUS,2015,1.36,41.0,1262879.0,,7.41,5.55042362,74.3531707317073,77.79,71.08,175.0,9507.87133656424,3.47,637471.0,625408.0,7.4,97.0,515.37243652,9.13027374403697,9.13027374403697,606421.0,13.0,12.13,11.56,5.92,44.46,99.74
Mauritius,MUS,2016,1.4,40.91,1263747.0,,6.814,5.54289532,74.3948780487805,77.76,71.19,174.0,9965.72531085228,3.51,638253.0,625493.0,7.4,96.0,539.51226807,8.98829540881102,8.98829540881102,603463.0,12.0,13.61,11.72,5.95,44.72,99.79
Mauritius,MUS,2017,1.44,40.841,1264887.0,,6.752,5.61408615,74.5146341463415,77.89,71.3,181.0,10841.6847754844,3.51,639185.0,625702.0,7.52,94.0,594.62731934,8.99594985085889,8.99594985085889,610015.0,12.0,15.28,11.89,6.0,44.99,99.84
Mauritius,MUS,2018,1.41,40.793,1265577.0,,6.427,5.63982916,74.4163414634146,77.72,71.27,186.0,11643.4605962124,3.54,639874.0,625703.0,7.52,97.0,641.56152344,9.64568180967703,9.64568180967703,607684.0,13.0,13.14,12.08,6.06,45.27,99.89
Mauritius,MUS,2019,1.4,40.766,1265985.0,,6.331,6.02485895,74.2358536585366,77.56,71.07,187.0,11403.2527870674,3.63,640430.0,625555.0,7.52,96.0,670.97399902,9.27666690706869,9.27666690706869,616374.0,12.0,16.33,12.29,6.13,45.57,99.94
Mauritius,MUS,2020,1.44,40.76,1266014.0,,8.627,6.48210192,74.1770731707317,77.66,70.86,188.0,9011.04288445023,3.64,640852.0,625161.0,6.86,93.0,569.434021,9.15296880580014,9.15296880580014,578873.0,12.0,,12.52,6.2,45.88,99.99
Mauritius,MUS,2021,1.41,40.775,1266334.0,,7.719,6.39258909,73.680243902439,77.24,70.29,186.0,9068.97292976686,3.71,641465.0,624869.0,,92.0,564.90075684,,,551754.0,12.0,,12.77,6.28,46.21,100.0
Mexico,MEX,2012,2.294,78.405,115755909.0,41.6795917218201,4.892,5.66522074,74.574,77.535,71.651,34878.0,10842.7330894856,1.03,59081795.0,56674115.0,4.92,99.0,587.82843018,20.1560213023659,20.1560213023659,50313010.0,22.0,1.94,24.33,1.36,67.29,89.9
Mexico,MEX,2013,2.269,78.699,117290686.0,41.842083990171,4.921,5.80923605,74.739,77.706,71.814,33741.0,11317.4910604809,1.03,59862821.0,57427865.0,4.87,83.0,631.21350098,20.8739317391487,20.8739317391487,51144538.0,22.0,1.98,25.02,1.35,67.78,90.75
Mexico,MEX,2014,2.211,78.993,118755887.0,42.0029610367773,4.819,5.55340958,74.797,77.782,71.859,32308.0,11490.0216914226,1.02,60610526.0,58145362.0,4.98,87.0,615.10314941,19.667850241261,19.667850241261,51654365.0,22.0,2.29,25.72,1.35,68.23,91.6
Mexico,MEX,2015,2.137,79.285,120149897.0,42.1621639398893,4.311,5.72277355,74.682,77.692,71.723,30520.0,10098.173182095,1.0,61325120.0,58824776.0,5.15,87.0,558.1651001,19.4864853369113,19.4864853369113,52724092.0,22.0,2.3,26.43,1.36,68.65,92.46
Mexico,MEX,2016,2.086,79.577,121519221.0,42.3197577947125,3.853,5.55345821,74.412,77.486,71.398,28822.0,9152.73722379028,1.0,62029592.0,59489629.0,5.38,93.0,492.87399292,18.8449182383899,18.8449182383899,53567895.0,22.0,2.11,27.12,1.37,69.05,93.31
Mexico,MEX,2017,2.041,79.867,122839258.0,42.4756995910545,3.419,5.45759058,74.138,77.303,71.044,27393.0,9693.33009082487,0.99,62712641.0,60126616.0,5.54,85.0,514.88970947,18.3002285485373,18.3002285485373,54292612.0,23.0,2.18,27.83,1.38,69.42,94.16
Mexico,MEX,2018,1.996,80.156,124013861.0,42.6300240465305,3.275,5.38345814,74.015,77.286,70.829,26036.0,10130.3206976172,0.98,63328698.0,60685164.0,5.72,88.0,530.64782715,16.652186272493,16.652186272493,55360235.0,23.0,2.21,28.53,1.4,69.78,99.69
Mexico,MEX,2019,1.916,80.444,125085311.0,42.7827436572252,3.477,5.44796371,74.202,77.574,70.931,24463.0,10434.5676193955,0.97,63898082.0,61187228.0,5.72,82.0,552.70422363,14.7051077997851,14.7051077997851,56818605.0,23.0,2.22,29.25,1.42,70.13,99.9
Mexico,MEX,2020,1.905,80.731,125998302.0,42.8921018203856,4.441,6.22204065,70.133,74.314,66.334,23187.0,8895.61521605941,1.0,64410851.0,61587451.0,4.79,72.0,538.51751709,14.9923440243315,14.9923440243315,53137902.0,23.0,,29.99,1.44,70.49,100.0
Mexico,MEX,2021,1.822,81.016,126705138.0,42.9660419911967,4.019,6.07868719,70.213,74.864,66.056,21925.0,10363.1927221972,1.02,64849001.0,61856137.0,,78.0,610.64532471,,,56993986.0,25.0,,30.74,1.46,70.86,99.54
"Micronesia, Fed. Sts.",FSM,2012,3.13,22.324,108232.0,,,12.27709675,71.398,74.664,68.307,69.0,3023.58544607879,,53664.0,54568.0,2.77,81.0,370.9263916,12.0131027547751,12.0131027547751,,,,,,,
"Micronesia, Fed. Sts.",FSM,2013,3.087,22.355,108609.0,,,12.10208416,71.499,74.76,68.405,66.0,2920.70086272777,,53855.0,54755.0,2.62,81.0,353.22512817,12.226250863364,12.226250863364,,,,,,,
"Micronesia, Fed. Sts.",FSM,2014,3.032,22.399,109024.0,,,11.72290421,71.529,74.867,68.37,64.0,2928.44878191958,,54067.0,54957.0,2.1,77.0,343.00762939,11.7605972452111,11.7605972452111,,,,,,,
"Micronesia, Fed. Sts.",FSM,2015,2.971,22.456,109462.0,,,12.46286297,71.408,74.764,68.234,61.0,2891.32210264749,,54295.0,55166.0,2.09,72.0,359.78536987,12.6065611670905,12.6065611670905,,,,,,,
"Micronesia, Fed. Sts.",FSM,2016,2.942,22.526,109925.0,,,13.13244915,71.595,74.979,68.395,59.0,2956.56129178986,,54538.0,55388.0,2.13,69.0,396.62982178,11.5649676332846,11.5649676332846,,,,,,,
"Micronesia, Fed. Sts.",FSM,2017,2.893,22.608,110430.0,,,12.1958313,71.467,74.973,68.17,57.0,3250.9281898035,,54800.0,55630.0,2.13,73.0,405.31103516,11.4423848946993,11.4423848946993,,,,,,,
"Micronesia, Fed. Sts.",FSM,2018,2.84,22.703,110929.0,,,11.65710258,71.318,74.955,67.92,55.0,3533.79188489935,,55063.0,55865.0,2.12,75.0,422.44638062,12.0885596987462,12.0885596987462,,,,,,,
"Micronesia, Fed. Sts.",FSM,2019,2.801,22.812,111379.0,,,11.2604599,71.077,74.842,67.581,53.0,3537.47115704038,,55307.0,56072.0,2.12,78.0,420.57949829,12.3358791142647,12.3358791142647,,,,,,,
"Micronesia, Fed. Sts.",FSM,2020,2.754,22.933,112106.0,,,10.84531593,70.674,74.54,67.106,51.0,3318.28804881095,,55694.0,56413.0,2.02,83.0,398.57369995,12.1144203347628,12.1144203347628,,,,,,,
"Micronesia, Fed. Sts.",FSM,2021,2.711,23.068,113131.0,,,10.96059132,70.71,74.608,67.12,49.0,3447.33097029108,,56233.0,56898.0,,72.0,393.3493042,,,,,,,,,
Moldova,MDA,2012,1.659,42.558,2860324.0,67.335689452346,2.19,9.14,69.143,73.625,64.781,701.0,3044.8084324815,6.32,1500883.0,1359441.0,12.44,92.0,224.0,20.3835846673482,20.3835846673482,1524520.0,,,,,,
Moldova,MDA,2013,1.654,42.527,2859558.0,69.8759820633143,1.894,8.68,69.099,73.586,64.75,667.0,3321.04397795719,6.08,1500292.0,1359267.0,12.25,90.0,232.0,19.979486487115,19.979486487115,1536144.0,,,,,,
Moldova,MDA,2014,1.822,42.496,2857815.0,72.4486241090461,1.451,8.63,69.031,73.524,64.695,662.0,3289.95758568777,6.03,1499077.0,1358738.0,11.8,90.0,231.0,18.7371163449526,18.7371163449526,1626652.0,,,,,,
Moldova,MDA,2015,1.868,42.49,2835978.0,72.7737317804146,1.781,8.56,69.24,73.838,64.827,665.0,2749.55137054338,5.74,1487320.0,1348658.0,11.35,87.0,186.0,18.1478989162811,18.1478989162811,1628800.0,,,,,,
Moldova,MDA,2016,1.89,42.511,2803186.0,73.105944709261,1.591,7.54,69.917,74.51,65.474,641.0,2847.08794770479,5.83,1469996.0,1333190.0,11.24,89.0,171.0,17.0561198558818,17.0561198558818,1595416.0,,,,,,
Moldova,MDA,2017,1.81,42.557,2755189.0,73.4444441363939,1.622,7.13,70.516,75.059,66.077,598.0,3453.26727720294,5.78,1444805.0,1310385.0,11.33,88.0,244.0,15.1423919470871,15.1423919470871,1525974.0,,,,,,
Moldova,MDA,2018,1.809,42.629,2707203.0,73.7892172048201,1.239,6.71,70.492,75.232,65.921,555.0,4156.44981956646,5.77,1419884.0,1287319.0,11.36,93.0,276.0,17.080793755092,17.080793755092,1465932.0,,,,,,
Moldova,MDA,2019,1.78,42.726,2664224.0,74.139722176232,1.502,6.5,70.935,75.617,66.378,523.0,4405.33418162155,5.8,1397819.0,1266405.0,11.36,91.0,284.0,15.7728170076841,15.7728170076841,1487366.0,,,,,,
Moldova,MDA,2020,1.77,42.849,2635130.0,74.4959377621607,1.206,7.0,70.166,74.852,65.692,491.0,4375.7788930524,5.57,1383296.0,1251834.0,11.08,86.0,307.0,14.7583463021422,14.7583463021422,1475366.0,,,,,,
